"","City","Natural Resources","Availability of Water","Agricultural Potential","Mining Potential","Tourism Potential","Environmental Sensitivity","Human Resources","Size of Labour Force","Quality of Labour Force","Transport and Communication","Institutional Services","Municipal Seat","Public Institutions represented","Social service organisations","Safety and Security","Democratic Status","Economic Sectors","Diversity of Economy","Strenght of primary tertiary sectors","Size of Economy","Commercial Services","Presence of commercial and financial services","Market Potential and Accessibility","Size of Population","Size of personal Income","Household income potential","Access to primary metropolitan market","Property Market","Size of Property Market","Human Development Needs","Racial Composition","Famility Stability","Age dependancy","Education","Income","Occupation","Dependency Ratio","Labour Dependency Ratio","Health Status","Migration Rates","Housing","Access to domestic services","Human Development Index","Composite Resources Potential Index","Composite Infrastructure Index","Composite Economic Activties Index","Composite Human Needs Index","Composite Development Index","Composite Needs Index","Sustainability Index SDGs","latitude","longitude"
"54","Marchand, Northern Cape",27.5185942628426,35.2769640674646,40.2610737824221,23.6508045703525,54.3738297169291,25.7430176593456,18.1515632980675,31.038258932224,9.56043287529652,78.2264833254337,28.6756748699507,0,8.20503269473499,0,99.07,71.7228464419476,21.482377138274,24.1807613022642,39.2233016865265,6.15289560409189,9.82063035098769,9.82063035098769,8.6608157901506,1.38931624865993,2.94002205370073,11.7528632592257,25.0572082379863,18.6422129867775,18.6422129867775,47.876152217341,16.1633729872193,15.1181244364866,7.29605190155031,17.1637014217728,23.5314644969378,27.5840670924602,0.570538643344259,93.7828573287223,93.1,46.8361871774221,97.1647905276742,76.6073399264734,99.1883071637899,22.835078780455,53.4510790976922,14.6515090665474,47.876152217341,30.3125556482316,47.876152217341,35.5698294149502,-28.7311111,20.5036111
"55","Marydale, Northern Cape",28.286879858825,25.1965188712992,35.1407248909624,34.6155527511546,16.2724153955497,73.8742750086107,11.3958053690446,6.93116664883474,14.3722311825178,80.4649218738854,29.1447743759625,0,20.156113090801,5.95238095238095,87.12,62.8980156898939,1.21873128781288,1.3010943961345,1.4493045054505,0.984029043343435,6.61017569499899,6.61017569499899,11.1441854563752,1.13110947455279,0.923951175630291,8.01591067731071,44.6224256292906,1.14593556331697,1.14593556331697,43.4522975208722,25.8477489199896,20.1859726418584,2.80087684650782,13.4600225298158,23.822222617353,25.2291772494223,0.323572740541952,58.6570018692761,94.45,25.8614532894956,98.6548536542625,69.2210943005109,99.1827824798793,19.8413426139348,54.8048481249239,5.02975700062601,43.4522975208722,26.5586492464949,43.4522975208722,29.7694805127683,-29.4058998,22.1050949
"56","N, Northern Cape",33.7415779776896,35.0307886383473,45.4698869718443,34.3818644626091,54.6166505670639,45.6526505159075,22.9137475612506,35.0362827347049,14.8320574456144,67.0305089937942,23.7483041329739,0,0,5.95238095238095,97.75,56.6037735849057,12.0279015144195,13.403334170333,24.0066258282016,2.01228378714786,14.1071400795911,14.1071400795911,3.01645860376811,0.862126123896945,4.08656200633143,7.65926082349798,0,4.2415217996268,4.2415217996268,43.7967464330033,20.0396823742621,13.3329461496813,3.0241818302987,14.0394636531079,27.2731840428372,26.1334882373652,0.247595245228544,81.8669173644057,93.83,0,92.3976773142135,79.4592267948328,98.938245469018,28.3276627694701,45.3894065633841,8.34825549935139,43.7967464330033,27.3551082774019,43.7967464330033,39.4652679933999,-29.573402,21.2051361
"57","Nababeep, Northern Cape",28.9044096965567,29.2948905346335,31.5575075294344,48.2482314748393,35.9053352962339,38.4146322430348,13.5168591027882,17.9538173968318,10.5588869067591,69.1190255830138,21.5540687612842,0,4.92088209436748,2.97619047619048,73.28,56.6037735849057,3.93685032019253,2.1987458432349,6.66158815063863,3.19687530507617,14.043245089809,14.043245089809,11.6960217333139,2.31653289491109,6.31181725082656,11.3270571321734,34.2105263157895,1.90170439242165,1.90170439242165,46.2780692475548,27.2910062795934,17.8936132943011,8.37827571389273,28.8177652963066,22.3564099331372,38.0139923566113,0.823443895026212,70.8044137191663,94.92,19.0442437411122,98.4905790627292,68.2362085551258,96.7299101390665,21.2106343996725,45.336547172149,7.89445538393425,46.2780692475548,24.8138789852519,46.2780692475548,30.9759745821372,-29.5886111,17.7880556
"58","Niekerkshoop, Northern Cape",29.8253725957147,24.2801691949344,39.7637529180934,41.4802023702656,15.9891632204616,69.1916592930036,12.3855644409028,6.93116664883474,16.0218296356149,70.963901933487,28.7591950130027,0,7.6474321501246,2.97619047619048,97.98,74.4848484848485,0.497191591484377,0.334837852658214,0.539010510611959,0.587592706258312,5.9398111699893,5.9398111699893,13.2634522593279,0.745308034108909,0.759679920936914,8.22453908947121,55.8352402745995,9.88564450280137,9.88564450280137,44.0004233488684,27.2128950491304,15.5042739118126,1.91107947309504,13.361496806759,24.4209769431982,20.0151021164172,0.220772172873873,69.6097818124803,94.45,30.3900079511144,99.4900558638277,69.7387068989839,99.4615209251948,21.1054685183087,49.8615484732449,7.39652488090074,44.0004233488684,26.1211806241514,44.0004233488684,28.5945474287018,-29.329167,22.838333
"59","Nieuwoudtville, Northern Cape",36.4246136979446,32.6024450329556,57.988889617937,43.7094858248153,53.6618979556389,35.6837267884424,10.9422090619782,7.3040637921594,13.3676392418575,72.5018115086178,32.3898413951683,0,25.2697758004117,5.95238095238095,93.12,68.3044703987112,1.62532633066832,1.54359198148022,2.42981267902567,1.0832623312914,6.50848903265627,6.50848903265627,14.4679872933873,0.902214988658153,0.169793496035664,10.777690330285,59.954233409611,9.08192939312547,9.08192939312547,49.0614849196769,23.2331693197034,20.2037712896812,2.81097589078994,31.5507330553187,17.9496683976686,37.5127482255846,0.130022234831051,90.2578860935067,95.45,44.4370060970642,99.855231755456,70.5281608833663,98.9063737941746,23.6834113799614,52.445826451893,7.92093301245935,49.0614849196769,28.0167236147713,49.0614849196769,28.689680009672,-31.375688,19.112587
"60","Norvalspont, Northern Cape",27.4188847702245,40.2140124859615,46.5583322750822,31.6457277366798,14.9548699433823,58.5806585279709,8.96545208587701,9.47441957064906,8.62614042936231,80.6943406660528,30.9058491949843,0,22.0741405468538,2.97619047619048,90.98,66.9424595712674,1.33227113204868,1.35774181115665,2.30576677367082,0.583046391501106,6.68516453051837,6.68516453051837,17.5926791368047,0.51641354821427,1.58297752781653,7.12552188462243,77.6887871853547,8.12396360112079,8.12396360112079,42.5473813198887,6.72560923476112,23.8660215545426,1.54204596312447,13.6648334726049,23.055230328443,32.9691795774194,0.273098151154003,39.3320529297944,91.62,42.2374116591237,99.0660838060602,71.3717468752082,99.7616512089599,18.1921684280507,55.8000949305186,8.43351960012313,42.5473813198887,27.4752609862308,42.5473813198887,28.3471110308573,-30.630683,25.453749
"61","Noupoort, Northern Cape",29.1730668938167,28.2962372818591,42.8269384073252,32.5589959733254,16.0014798344608,72.6372270052958,12.7451737721229,9.47441957064906,14.9256765731055,84.1519490259757,28.1333769573315,0,11.7936890052189,5.95238095238095,93.81,66.1902144035184,5.39692367501624,6.0811751981349,5.62059452066812,4.71598189843835,7.55819553943094,7.55819553943094,17.3080395862993,3.38298291017161,3.63427254992905,8.50859391754686,67.5057208237986,8.46618405476185,8.46618405476185,44.8761900533688,11.7691575533751,20.638719259138,10.5314407346312,13.5908008381398,23.5322961112765,36.5278946605102,1.86513052228637,56.3121298781505,91.62,42.2374116591237,98.8685252566187,70.171818139263,98.4385965675437,20.9591203329698,56.1426629916536,9.68233571387709,44.8761900533688,28.9280396795002,44.8761900533688,28.8424191573559,-31.179983,24.95158
"62","Olifantshoek, Northern Cape",34.2385843057118,39.0337554644204,38.8884920592609,78.5203217367893,15.4833264082988,51.0677084322797,38.9266226115264,17.8629869704896,52.9690463722177,69.6720196186833,30.1780576008261,40.8278515576517,6.89265518031213,7.93874891398784,81.4347593397046,47.5615915933888,19.9927147658941,19.5704598788003,21.327991830071,19.3079481330818,15.1292929067886,15.1292929067886,18.7671466223343,4.41149937598067,5.1110938832291,34.6879202984074,44.8639229244493,50.4640365859061,50.4640365859061,47.9041548572903,4.4042209560075,8.31277707364078,11.6439301391111,27.9467517406692,9.16625113823105,72.3019185933113,2.09127445760696,78.1254807568192,91.7843475238923,67.279511919874,78.2456748070184,74.2747609958005,94.4113792186815,36.5826034586191,49.9250386097547,26.0882977202308,47.9041548572903,37.5319799295348,47.9041548572903,31.8087746259593,-27.94426165,22.7478793634678
"63","Olynvenhoutsdrif, Northern Cape",22.7672691456142,34.4380536052999,36.6251982680093,32.368498814763,17.1757852077001,36.8891512501312,23.3266679523187,31.038258932224,18.1856072990485,78.2333087375656,25.3598999678533,0,0,0,94.86,70.2377458174347,19.8485509776609,18.8965511035378,35.5578185375052,8.78060021336994,22.0006341647498,22.0006341647498,17.4853557785037,0.167683531097956,19.427119495937,21.3068855647809,36.7276887871854,4.50661691210348,4.50661691210348,42.0299104216193,21.7787533597743,19.4930122253743,14.08150221725,21.3274933936186,32.9409067236276,34.6004833160563,1.58720142401975,74.7712720911554,93.1,0,55.4871138491625,63.108703310582,99.902032729356,23.0469685489664,51.7966043527095,15.9602894582545,42.0299104216193,30.2679541199768,42.0299104216193,43.0140308945575,NA,NA
"64","Onseepkans, Northern Cape",23.4326165488355,34.820049115126,23.7737308492175,39.3464092858665,28.7982563962487,33.6595816171264,5.57187557876285,5.06951306241386,5.90678392299552,64.3632846903349,28.14946591798,0,12.6530241029334,2.97619047619048,96.12,62.268803945746,6.03257251383736,7.07690890691434,10.8617410507403,1.6274438163524,5.62707007461234,5.62707007461234,3.97140694739987,0.900921799472308,1.05874691692381,4.78938520931594,12.1281464530893,6.88404315214768,6.88404315214768,46.0411502870589,22.57466920787,24.3397171103189,3.86406347134682,13.6421365580951,22.0752891301153,24.4182566599394,0.557205518319835,63.6239802955922,93.96,52.5709885938113,97.0246205096995,77.2032441269495,98.3550532292159,14.5022460637992,46.2563753041575,5.62877317199931,46.0411502870589,22.1291315133187,46.0411502870589,27.8554659099857,-28.7404196,19.3048747
"65","Orania, Northern Cape",36.0101111366796,38.4494742505719,48.4746176121714,42.6788948206441,54.1214290639374,46.3674855821937,20.7611693274766,5.95030555538073,30.6350785088738,80.9243834614861,27.4702116051719,0,0,0,99.14,80.0264900662252,4.14511792740047,4.97511341831363,7.25070580316263,1.19343040239398,5.78544173693673,5.78544173693673,17.2422261311963,0.603488286727862,0.119731511148198,12.9295046204945,72.1967963386728,39.7642668715013,39.7642668715013,51.0651245644308,3.96520574323943,6.53418025876215,1.36899318560814,31.3887720365327,18.1611508440942,66.5079759708696,0.158593443789769,92.6702584759992,94.75,68.5957530628672,99.9061409453865,74.4857645245956,99.7859037119227,28.3856402320781,54.197297533329,16.7342631667587,51.0651245644308,33.1057336440553,51.0651245644308,29.9320135758711,-29.8188619,24.4124127
"66","Pampierstad, Northern Cape",34.9109958382471,39.5603934650052,68.2767355613169,50.2893035532976,17.228779413451,51.6802142175602,19.5221770435681,24.8764876550591,15.9526366359074,77.5877932180754,23.3266205015889,0,23.2788911752912,2.97619047619048,49.25,55.7347670250896,22.6017139345817,24.9169744470244,39.8456146532501,7.93234301124832,20.6537101661532,20.6537101661532,24.7028356193368,0.97937527674693,23.0194052435123,15.5480439295676,71.9679633867277,4.47289782311998,4.47289782311998,44.5696062196794,4.40297276535116,18.7801279718757,17.907962114041,32.2006385026819,30.4226142583629,40.8818554725004,3.29746152381611,63.3819467825202,90.29,58.0201168764798,83.2480260218607,38.5273556244713,99.9355268703121,27.2165864409076,50.4572068598322,18.1077893857979,44.5696062196794,31.9271942288459,44.5696062196794,41.291885922103,-27.7766667,24.6894444
"67","Pella, Northern Cape",26.9667828039547,40.8344659576784,26.3890382679051,46.5003018832968,33.0190356170279,38.5673843353918,6.58494386581064,5.99124271012547,6.98074463626743,76.0657000885776,33.5742941826423,0,25.4277118991643,3.51731601731602,95.4145454545454,73.5904046631543,7.1294038799896,8.36361961726241,12.8366030599658,1.92334269205284,5.68534798000493,5.68534798000493,4.61765073108601,1.06472576301273,1.05874691692381,5.56978064551069,14.3332639900146,8.13568736162907,8.13568736162907,46.4398607260483,26.6791545183918,24.3397171103189,4.56662046613715,16.0383803917808,22.2060023594209,10.6761215072011,0.658515612559805,75.1919767129727,92.8618181818182,62.1293501563224,97.0246205096995,73.1194056258562,98.0559719981643,16.7758633348827,54.81999713561,6.39202248817741,46.4398607260483,25.9959609862234,46.4398607260483,27.8554659099857,-29.031701,19.153028
"68","Petrusville, Northern Cape",26.4900606207814,36.8958384483708,37.1980506703225,50.3778589265662,16.1288739880612,38.3273593586093,5.10509390238095,3.63645517996614,6.08418638399082,77.909820934597,25.7231253345202,0,7.61221081609984,5.95238095238095,92.17,60.124826629681,2.75352214970391,3.12529427433791,3.70900794078254,1.75807871291944,6.89577007346127,6.89577007346127,17.8438905044125,2.24626961581349,2.57123592038758,8.76664959533525,73.2265446224256,12.9812307391112,12.9812307391112,44.2867911494766,16.7691108183378,18.141404911204,6.83971317734974,25.0852499578263,27.2406601832311,30.9868872827575,0.913694812689861,52.7028339562856,93.64,23.0933283369659,97.9098039605286,71.4843850555397,99.0541187973968,15.7975772615812,51.8164731345586,10.1186033666722,44.2867911494766,25.910884587604,44.2867911494766,30.7905074479851,-30.080711,24.65881
"69","Philandersbron, Northern Cape",26.1118413822286,15.3336666974464,22.6192391420739,26.0453844239047,55.6663937781416,34.9709194226967,9.947287066793,1.74081603111567,15.4182677572445,43.0041915331659,29.5722056442742,0,12.2316467970078,2.97619047619048,97.69,71.0264900662252,0.363421450122197,0.22487587098121,0.743524537093388,0.182253319249543,5.26455770144001,5.26455770144001,2.22869962896972,0.465979169966299,1.13227539659528,4.39829020804972,4.34782608695652,3.07872669181808,3.07872669181808,42.7018270476265,27.872202821748,17.1991870781754,1.73461714290259,13.676255906886,25.7076231463355,26.3615408342684,0.169996190504187,50.0775920315937,95.71,17.4827282203473,99.6784956210233,70.7898670928878,99.4261216760042,18.0295642245108,36.28819858872,2.7338513680875,42.7018270476265,19.0172047271061,42.7018270476265,26.1889541251908,-26.81288275,20.0933913256926
"70","Phillipstown, Northern Cape",25.2109711363154,30.14818157938,41.7672438597255,32.9612228208456,16.980941669891,45.7939297748198,8.47721901685062,3.63645517996614,11.7043949081069,75.1403169627618,36.9066004852209,45.9183673469388,7.85878763005375,2.97619047619048,93.16,71.9736842105263,1.77267608811871,1.91102480471438,2.29133723236085,1.27991869249036,7.04949120566731,7.04949120566731,15.4628197059504,1.45052720345661,0.889047002713306,5.0404351610007,68.7643020594966,19.4122090074699,19.4122090074699,46.0102644721763,16.0348992160042,19.3250225385727,4.67738185039561,26.1026742497946,25.2607207809391,31.694111120595,0.624836074055193,73.0430901832548,93.64,24.8395656422109,99.925666300623,71.3407730656348,99.7920222020634,16.844095076583,56.0234587239914,10.9242990018016,46.0102644721763,27.930617600792,46.0102644721763,29.8942094135766,NA,NA
"71","Plooysburg, Northern Cape",33.9948561587938,33.5838699257762,44.7595683512944,75.0510733424414,30.1340564879247,26.706110149745,11.5789404136967,13.3704866858412,10.384576232267,74.4307573711533,29.6443209468554,0,22.2599498107162,2.97619047619048,94.11,55.030652722683,1.0464001505667,1.04379646213272,1.62222011654248,0.616487942410349,6.14469031258251,6.14469031258251,19.086000737871,0.256051458797393,0.107831106200589,20.7423034116518,74.141876430206,8.90238939405906,8.90238939405906,45.1011188176243,11.5387667841214,12.2774821912662,0.114658838703291,27.6241372526289,19.5727747269795,21.6570545622817,0.0127470937249449,82.1256588189855,93.49,25.6175036538999,99.8423333493844,79.5125662819062,99.8656277295152,22.7868982862453,52.0375391590044,8.7948701487698,45.1011188176243,27.8731025313398,45.1011188176243,31.1996904331778,-29.0272792,24.238515
"72","Pofadder, Northern Cape",26.456348315575,24.4129972123862,21.2696069434705,43.9778623936209,39.6246022613576,36.5462266392348,6.2970728000734,5.06951306241386,7.1154459585131,76.9212493803855,35.3869548781093,45.9183673469388,16.0905508823431,5.95238095238095,88.59,49.9491869918699,4.17851986596043,5.29303496996806,5.28857578417802,2.51009159929151,6.88557137699028,6.88557137699028,6.00507177005503,1.41690428462463,1.88959288858372,6.30131103096604,18.7643020594966,22.0294410432532,22.0294410432532,44.7173596210955,26.202576982715,21.9407109508011,3.72659006127685,28.4920513913785,20.7275851384567,38.3320384775593,0.537381583498559,54.3984390591644,93.96,17.1096253985663,98.372676076962,70.310487469075,97.4129473514032,16.3767105578242,56.1541021292474,9.77465101406473,44.7173596210955,27.4351545670454,44.7173596210955,30.6016344083266,-29.128333,19.395833
"73","Port Nolloth, Northern Cape",27.467635995462,21.3717200327086,29.4421021577176,27.8610698372599,53.8740614236914,34.8812620781881,12.9329151893724,5.09217010403358,18.1600785795984,70.1660964475685,34.1845430087174,45.9183673469388,6.51136417641108,5.95238095238095,88.53,61.151481274455,11.1698429671296,11.8026759232029,16.9285530705969,6.37618567247405,6.63215296108107,6.63215296108107,8.2838256851129,2.6260361733901,1.88883277641576,14.166275801771,20.4805491990847,18.5494668938522,18.5494668938522,48.0383978818958,16.4539577622732,19.3052394864824,10.3883362176009,28.077688430811,18.3891251697652,51.6555598027971,1.53216079569898,78.7924641316732,93.91,27.5185905783329,99.673113855804,70.1480748431694,98.5033863068428,20.2002755924172,52.175319728143,11.1588221267939,48.0383978818958,27.8448058157847,48.0383978818958,29.5497518073652,-29.248889,16.870833
"74","Postmasburg, Northern Cape",32.8563748556856,32.7193111934361,40.359050744471,71.2203855581641,16.8088143501797,47.8581648341508,23.5631475733794,14.6751546657772,29.4884761784475,76.9223634836915,34.9783231746247,45.9183673469388,3.95498991950842,14.8809523809524,94.33,65.7560975609756,9.11963776752224,8.97646544195422,13.6698681305311,5.81434423944163,14.9277496929162,14.9277496929162,23.3637878115968,12.9702564709676,9.40712113638904,23.069806285393,60.1830663615561,10.1772863229672,10.1772863229672,45.5430884744621,10.7909104183217,14.8492378918653,10.5705138259304,33.5437233354799,18.345168544343,51.1327897394193,1.97773767982289,76.2847847529703,91.62,48.7077725620636,72.9076492822325,64.6803056131594,91.3209985477919,28.2097612145325,55.9503433291581,14.3971153987506,45.5430884744621,32.8524066474804,45.5430884744621,34.3485778510298,-28.326667,23.068889
"75","Prieska, Northern Cape",28.4632023326761,36.8854645826458,47.0735552325952,45.6286692107011,16.4527412414912,44.2147279714576,9.85528282735961,6.93116664883474,11.8046936130429,82.5594058955669,35.2584893266825,45.9183673469388,5.56889380355135,5.95238095238095,91.78,66.9460641399417,7.45214787935136,7.44790177433588,9.95484267075896,5.57831136455727,11.6545729208119,11.6545729208119,16.6957886676654,6.14092438051794,5.0595733188548,13.1312860341191,53.5469107551487,40.1029011344951,40.1029011344951,46.281431164667,19.0039999081223,22.8057227859672,15.9222762657343,33.7498658171314,21.9774860693807,35.822410342205,1.83942916542307,67.5389100729701,94.45,18.7855649970047,93.1212500636797,68.9931420134338,95.5632314056251,19.1592425800179,58.9089476111247,18.9763526505809,46.281431164667,32.3481809472412,46.281431164667,31.4174706592988,-29.666286,22.74439
"76","Riemvasmaak, Northern Cape",28.8279360850719,15.5642860058212,23.3527471571188,24.3795262430008,55.1572832319493,55.0001650577209,5.01671286650458,1.74081603111567,7.20064409009718,32.5976883750847,30.1699931877313,0,17.2992719418649,0,91.54,71.0264900662252,0.164275908436824,0.100310318265813,0.245748773734826,0.151145452091581,5.11409538441076,5.11409538441076,1.0253206151263,0.29915776499224,0.392634041897011,1.34291994195668,2.74599542334096,2.47141112570034,2.47141112570034,41.3588528802286,27.0082178614511,19.2809894554653,3.16727501456876,22.7970997643959,18.7872100662515,31.3979459124203,0.310399726567886,17.4000486453952,95.71,28.3937865249316,99.6176711228451,70.6074332780545,98.7826984302292,16.9223244757882,31.383840781408,2.19377575841856,41.3588528802286,16.8333136718716,41.3588528802286,25.7077808402405,-28.4504182,20.3090286
"77","Rietfontein, Northern Cape",27.4779360850719,15.5642860058212,21.8527471571188,24.3795262430008,55.1572832319493,48.0001650577209,5.01671286650458,1.74081603111567,7.20064409009718,41.3051615144473,30.1699931877313,0,17.2992719418649,0,91.54,71.0264900662252,0.542773282486509,0.331428760494969,0.811962446936538,0.499389800642644,5.41945343452451,5.41945343452451,2.15353487494584,0.988427601047848,1.29727645255021,4.59312287099114,2.74599542334096,2.47141112570034,2.47141112570034,44.7937394571237,27.0082178614511,19.2809894554653,3.16727501456876,22.7970997643959,21.0638247873785,31.3979459124203,0.310399726567886,57.4903624551747,95.71,28.3937865249316,99.6176711228451,70.6074332780545,98.7826984302292,16.2473244757882,35.7375773510893,2.6467931794143,44.7937394571237,18.2105650020973,44.7937394571237,25.7077808402405,-26.7431627,20.0274416974572
"78","Ritchie, Northern Cape",41.339595394843,41.443784376978,55.4698812306824,73.2816711730739,54.6312792851694,31.0868603803856,55.6655937165231,97.8906923614302,27.5155279532517,86.3594569972199,26.7315552530658,0,5.34238795457189,5.95238095238095,98.08,65.4773384763742,13.1756702172981,15.2471838072317,18.8364574108758,7.37644462966459,9.98159203351852,9.98159203351852,23.1856874866622,6.40128646993482,5.91621091336479,18.504822937309,78.9473684210526,18.3433987853173,18.3433987853173,44.8101743787814,12.7169355635648,17.6304815508408,14.4739471764104,34.5418554525601,27.6921687449502,29.8530534961404,2.88207965331937,67.0484838660304,90.84,42.3758293749685,75.3858684849277,65.7039206620153,93.5029926736811,48.502594555683,56.5455061251428,16.171587130699,44.8101743787814,40.4065626038416,44.8101743787814,35.9445801739682,-29.0274941,24.5999951
"79","Santoy, Northern Cape",35.3816822618333,24.7303490154229,39.0958714021585,61.8741565208167,17.3862676152315,78.0694876946132,15.5578328925347,16.3442233984304,15.0335725552709,60.4660428714722,34.8869106207416,0,38.2150583455648,5.95238095238095,94.51,57.6710334788937,6.07519901377923,7.5503814596023,10.7212189112107,1.48429725633833,8.86173316176488,8.86173316176488,15.7732919957271,0.149147819434172,0.215348070015384,32.896375183363,45.4233409610984,8.12396360112079,8.12396360112079,45.3762157202803,7.35666835044682,13.447077403699,0.446698916232483,11.5689900585199,11.6980516293189,51.3366310073774,0.0344919860150871,89.3989252157053,90.9,30.9181422703517,99.8394501908372,73.896557733465,99.3862467367234,25.469757577184,47.6764767461069,9.70854694309801,45.3762157202803,27.6182604221297,45.3762157202803,31.4887834690859,-27.1209625,22.8354562
"80","Soverby, Northern Cape",28.8107678840282,35.565307674034,51.3718237156031,35.3132338103284,30.6683539557555,35.6005705846053,18.425624102377,31.038258932224,10.017200882479,81.0000487914441,23.8978931170722,0,0,2.97619047619048,97.68,57.6710334788937,15.5644531222695,17.703548334931,28.8544638219103,3.9926236880429,10.8136470179515,10.8136470179515,9.62587612837277,0.556933476037427,3.78621110405971,11.4087141149676,30.2059496567506,12.2715005150914,12.2715005150914,46.7338811857747,25.9420262321712,14.8752763124276,8.21492513698743,14.6518766000108,27.2799906172351,33.0004233663163,0.642392940187728,77.417447275377,93.1,31.0015920470598,92.9588741565599,78.3273856091321,99.6746177026425,23.6181959932026,52.4489709542581,12.0688691959213,46.7338811857747,29.3786787144607,46.7338811857747,38.6930301664773,NA,NA
"81","Springbok, Northern Cape",31.440200550935,29.7298763625553,33.3999001153375,52.2823190912376,51.6360196918082,26.510351808389,41.1054272830602,17.9538173968318,56.5398338738791,82.0333963336838,44.6678869493979,91.8367346938776,8.27111435612819,8.92857142857143,92.18,62.6464507236389,17.7547516882904,18.0559228731902,19.0454261137289,16.5608674805366,19.9724412562369,19.9724412562369,16.8431260659351,5.51286549925902,7.26586298366671,28.7775147219917,36.2700228832952,16.7625152736547,16.7625152736547,52.1918744992458,22.1437576548321,20.994780069574,26.5802274373986,29.7100036428205,19.7752107842786,47.7726584369429,2.61239027973151,79.5963133288807,94.92,77.9812461243468,97.2359858667274,67.7224021550134,92.2178676532417,36.2728139169976,63.3506416415409,17.8332085710293,52.1918744992458,39.1522213765226,52.1918744992458,32.7889519964013,-29.6659872,17.8825119
"82","Steinkopf, Northern Cape",34.0229457013595,21.993899635995,33.2369418011505,61.5302570993562,51.6639900687366,31.5780527167389,13.3113763094921,17.9538173968318,10.216415584599,76.3055276093965,26.1597411543796,0,8.43050891836612,2.97619047619048,96.28,57.2890025575448,2.79867501591717,2.54571935443352,3.75632673942379,2.27015296939993,6.25686954232856,6.25686954232856,10.2238526476927,3.38039653179992,3.2246161769084,10.662545090733,30.5491990846682,9.53499427691443,9.53499427691443,45.0229902285031,27.5831440863076,20.540558782824,8.84363585543897,30.610525890271,20.0910162668138,33.1036863864884,0.869180986467453,55.3329280130235,94.92,20.0358693392649,99.7799747807183,69.4040453132612,95.2281271512019,23.6671610054258,51.2326343818881,7.20359787071322,45.0229902285031,27.3677977526757,45.0229902285031,29.3247108873326,-29.2625,17.7333333
"83","Straussburg, Northern Cape",22.4399707792037,32.72559837762,36.516272818553,29.5240556395842,15.6776964683424,40.6424386260516,20.4832746453546,35.0362827347049,10.7812692524544,83.8733635119217,24.102017756255,0,0,2.97619047619048,94,62.7118644067797,20.299665592459,19.8381958080045,34.2895264655066,10.1533722760142,20.3790685950156,20.3790685950156,14.9756529670326,0.193978377876813,11.5210231980197,20.3492407321879,36.9565217391304,12.1003902882709,12.1003902882709,46.6477763203264,14.1292356325417,15.2492464401143,7.49811045071878,23.8707966471194,20.5610353865231,46.2423082024589,0.848931654182781,93.5540732232924,93.83,21.1336559513268,87.866561898478,69.9040932458471,99.7611052305291,21.4616227122791,53.9876906340884,16.9386943606945,46.6477763203264,30.7960025690207,46.6477763203264,40.6380081705348,-28.4422289,21.3281039
"84","Strydenburg, Northern Cape",33.1857480763974,25.1409976028625,35.3166515403241,48.1911923813777,54.3087129980171,37.4829112830242,6.06638022515781,5.95030555538073,6.14376333834252,82.432034775454,27.5434243432944,0,13.2799566664534,2.97619047619048,88.48,64.6146616541353,1.27634062585481,1.11077621060978,1.34252140327389,1.35087835422428,7.22962766380734,7.22962766380734,13.9569523439585,1.28758536604009,1.39562670240947,5.69129373153438,60.0686498855835,7.06358315121409,7.06358315121409,44.3003987329249,24.9350175440004,16.5806307702488,3.00575208407533,31.9121856348101,21.1743173390736,26.5827121734619,0.348012238377618,59.812045409413,94.75,21.7710461010249,97.9917644718943,69.3632258589339,99.5432102767951,19.6260641507776,54.9877295593742,7.38162594620867,44.3003987329249,27.3318065521202,44.3003987329249,28.7573868759856,-29.944282,23.675855
"85","Sutherland, Northern Cape",23.6048794232643,23.1835973537556,31.046404749917,14.5240556395842,51.7835145308758,27.560562927926,9.74276457107071,4.28218086612835,13.3831537076989,50.826628019872,27.8706281824923,0,13.9870347541242,5.95238095238095,91.15,62.7118644067797,2.40968094007889,2.44002693654225,3.18919216009635,1.80228802771829,6.87710817668979,6.87710817668979,14.3911818938182,1.22249484368587,0.822240907193754,8.24807357732538,60.6407322654462,32.3247441776626,32.3247441776626,47.7861298769085,21.9635845158138,22.7423274369753,4.82607335326682,31.4209701813722,17.5471650468595,35.3207698533955,0.275593420053442,75.5593634110021,95.4,44.0652266431403,99.4985155343753,68.9424408400076,99.6243905308397,16.6738219971675,39.3486281011822,14.0006787970624,47.7861298769085,23.3410429651374,47.7861298769085,26.624257365052,-32.393889,20.661111
"86","Ulco, Northern Cape",31.701758535638,34.6514442835886,50.4888646947206,71.6613316032047,17.0711220110361,25.7166324923047,12.6869468688647,14.4712412911996,11.4974172539748,77.8291266975773,28.0069296464563,0,7.53843226200994,0,97.43,70.2377458174347,6.19208109122383,8.51607238819203,7.54510202014877,3.43432192180399,7.07291111364911,7.07291111364911,22.0594942100991,0.756084610657621,2.58525288926727,32.2877531301277,72.9977116704805,2.65095112476675,2.65095112476675,44.6067030116077,7.81688748347401,12.5422230850132,1.28791803830965,13.7504505174528,14.3833634705581,50.1644848028137,0.229622989646145,76.2299085406957,91.01,35.6121922101824,99.2137325518797,70.4179130868581,99.5192631995788,22.1943527022514,52.9180281720168,9.4938593849347,44.6067030116077,28.2020800864009,44.6067030116077,33.8061322838633,-28.3297222,24.2080556
